Price,Address,Listing URL,Short Address,Zip,Beds,Baths,Raw Property Details,Latitude,Longitude
1000.0,"2445 E 72nd St, Chicago, IL 60649",https://zillow.com//apartments/chicago-il/2445-e-72nd/658KKM/,2445 E  72nd St Apt 100,60649,0.0,1.0,Studio ,41.764404,-87.56453
1000.0,"8400 S Green St #2, Chicago, IL 60620",https://www.zillow.com/homedetails/8400-S-Green-St-2-Chicago-IL-60620/2066583439_zpid/,8400 S Green St #2,60620,1.0,1.0,1 bds | 1 ba | 950 sqft,41.741356,-87.64535
1000.0,"715 W 57th St #3, Chicago, IL 60621",https://www.zillow.com/homedetails/715-W-57th-St-3-Chicago-IL-60621/2077449076_zpid/,715 W 57th St #3,60621,2.0,1.0,2 bds | 1 ba | 700 sqft,41.790558,-87.6433
1000.0,"6939 S Washtenaw Ave APT 2R, Chicago, IL 60629",https://www.zillow.com/homedetails/6939-S-Washtenaw-Ave-APT-2R-Chicago-IL-60629/2078310421_zpid/,6939 S Washtenaw Ave APT 2R,60629,1.0,1.0,1 bds | 1 ba | 800 sqft,41.767086,-87.6903
1000.0,"Brandon_8253, 8253 S Brandon Ave APT 1R, Chicago, IL 60617",https://www.zillow.com/b/8253-s-brandon-avenue-chicago-il-9Rz9Fx/,8253 S Brandon Ave APT 1R,60617,2.0,1.0,2 bds | 1 ba ,41.74505,-87.54633
1000.0,"Spacious 2 bedroom Available, 835 E 80th St, Chicago, IL 60619",https://www.zillow.com/b/spacious-2-bedroom-available-chicago-il-9gnwzb/,835 E 80th St #3,60619,2.0,1.0,2 bds | 1 ba ,41.749348,-87.60366
1000.0,"6956 N Ashland Blvd APT 405, Chicago, IL 60626",https://www.zillow.com/homedetails/6956-N-Ashland-Blvd-APT-405-Chicago-IL-60626/2124481988_zpid/,6956 N Ashland Blvd APT 405,60626,0.0,1.0,Studio | 1 ba ,42.008293,-87.67049
1000.0,"3909 W 14th St FLOOR BASEMENT, Chicago, IL 60623",https://www.zillow.com/homedetails/3909-W-14th-St-FLOOR-BASEMENT-Chicago-IL-60623/2058196955_zpid/,3909 W 14th St FLOOR BASEMENT,60623,2.0,1.0,2 bds | 1 ba | 650 sqft,41.86229,-87.723045
1000.0,"5904 S Campbell Ave #1, Chicago, IL 60629",https://www.zillow.com/homedetails/5904-S-Campbell-Ave-1-Chicago-IL-60629/2080549991_zpid/,5904 S Campbell Ave #1,60629,2.0,1.0,2 bds | 1 ba ,41.786266,-87.68646
1000.0,"76TH_2819, 2819 E 76th Pl #3, Chicago, IL 60649",https://www.zillow.com/b/76th_2819-chicago-il-9S5X6n/,2819 E 76th Pl #3,60649,2.0,1.0,2 bds | 1 ba ,41.756676,-87.556435
1005.0,"8155 S Ingleside Ave, 8155 S Ingleside Ave #9443, Chicago, IL 60619",https://www.zillow.com/apartments/chicago-il/8155-s-ingleside-ave/5XjwpT/,8155 S Ingleside Ave #9443,60619,2.0,1.0,2 bds | 1 ba | 700 sqft,41.746014,-87.60104
1005.0,"850 W Eastwood Ave, Chicago, IL 60640",https://zillow.com//apartments/chicago-il/north-eastwood-shores/5XjWBg/,850 W  Eastwood Ave  # 8b5f244fc,60640,2.0,1.0,2 bds ,41.966686,-87.65165
1005.0,"7800 S Ashland Ave, 7800 S Ashland Ave #1607-3, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7800-s-ashland-ave/CRxb/,7800 S Ashland Ave #1607-3,60620,2.0,1.0,2 bds | 1 ba | 746 sqft,41.75201,-87.663864
1009.0,"7415 S Colfax Ave #1B, Chicago, IL 60649",https://www.zillow.com/homedetails/7415-S-Colfax-Ave-1B-Chicago-IL-60649/2078721052_zpid/,7415 S Colfax Ave #1B,60649,0.0,1.0,Studio | 1 ba ,41.76028,-87.56194
1010.0,"1748 E 71st Pl, 1748 E 71st Pl #17663, Chicago, IL 60649",https://www.zillow.com/apartments/chicago-il/1748-e-71st-pl/5Xk8C9/,1748 E 71st Pl #17663,60649,2.0,1.0,2 bds | 1 ba | 700 sqft,41.765385,-87.58169
1015.0,"4350 N Ashland Ave, 4350 N Ashland Ave APT 303, Chicago, IL 60613",https://www.zillow.com/apartments/chicago-il/4350-n-ashland-ave/ChWCRZ/,4350 N Ashland Ave APT 303,60613,0.0,1.0,Studio | 1 ba | 385 sqft,41.96131,-87.66957
1015.0,"6125 S Wabash Ave, Chicago, IL 60637",https://zillow.com//apartments/chicago-il/6125-29-s-wabash-ave/Chqx/,6125 S  Wabash Ave # 6127-1A,60637,2.0,1.0,2 bds ,41.782974,-87.62329
1020.0,"5330 S Blackstone Ave, Chicago, IL 60615",https://zillow.com//apartments/chicago-il/ivy-dickens/9Ryn8v/,5330 S  Blackstone Ave  # 5330-105,60615,0.0,1.0,Studio ,41.79852,-87.59081
1020.0,"7655 S Sangamon, 7655 S Sangamon St #7657-1, Chicago, IL 60620",https://www.zillow.com/apartments/chicago-il/7655-s-sangamon/5XhfZW/,7655 S Sangamon St #7657-1,60620,2.0,1.0,2 bds | 1 ba | 750 sqft,41.754433,-87.64741
